169	Crobat	Golbat	http://bulbapedia.bulbagarden.net/wiki/Crobat_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/9/96/169MS.png
170	Chinchou	Egg	http://bulbapedia.bulbagarden.net/wiki/Chinchou_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/2/22/170MS.png
171	Lanturn	Chinchou	http://bulbapedia.bulbagarden.net/wiki/Lanturn_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/4/43/171MS.png
172	Pichu	Egg	http://bulbapedia.bulbagarden.net/wiki/Pichu_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/5/50/172MS.png
173	Cleffa	Egg	http://bulbapedia.bulbagarden.net/wiki/Cleffa_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/9/90/173MS.png
174	Igglybuff	Egg	http://bulbapedia.bulbagarden.net/wiki/Igglybuff_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/4/44/174MS.png
175	Togepi	Egg	http://bulbapedia.bulbagarden.net/wiki/Togepi_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/e/ef/175MS.png
176	Togetic	Togepi	http://bulbapedia.bulbagarden.net/wiki/Togetic_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/8/82/176MS.png
177	Natu	Egg	http://bulbapedia.bulbagarden.net/wiki/Natu_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/0/07/177MS.png
178	Xatu	Natu	http://bulbapedia.bulbagarden.net/wiki/Xatu_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/1/12/178MS.png
179	Mareep	Egg	http://bulbapedia.bulbagarden.net/wiki/Mareep_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/7/75/179MS.png
180	Flaaffy	Mareep	http://bulbapedia.bulbagarden.net/wiki/Flaaffy_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/2/2a/180MS.png
181	Ampharos	Flaaffy	http://bulbapedia.bulbagarden.net/wiki/Ampharos_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/9/91/181MS.png
182	Bellossom	Gloom	http://bulbapedia.bulbagarden.net/wiki/Bellossom_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/8/85/182MS.png
183	Marill	Egg/Azurill	http://bulbapedia.bulbagarden.net/wiki/Marill_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/3/36/183MS.png
184	Azumarill	Marill	http://bulbapedia.bulbagarden.net/wiki/Azumarill_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/8/89/184MS.png
185	Sudowoodo	Egg/Bonsly	http://bulbapedia.bulbagarden.net/wiki/Sudowoodo_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/3/3b/185MS.png
186	Politoed	Poliwhirl	http://bulbapedia.bulbagarden.net/wiki/Politoed_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/e/e9/186MS.png
187	Hoppip	Egg	http://bulbapedia.bulbagarden.net/wiki/Hoppip_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/4/43/187MS.png
188	Skiploom	Hoppip	http://bulbapedia.bulbagarden.net/wiki/Skiploom_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/8/88/188MS.png
189	Jumpluff	Skiploom	http://bulbapedia.bulbagarden.net/wiki/Jumpluff_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/b/ba/189MS.png
190	Aipom	Egg	http://bulbapedia.bulbagarden.net/wiki/Aipom_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/0/00/190MS.png
191	Sunkern	Egg	http://bulbapedia.bulbagarden.net/wiki/Sunkern_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/e/e5/191MS.png
192	Sunflora	Sunkern	http://bulbapedia.bulbagarden.net/wiki/Sunflora_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/5/5a/192MS.png
193	Yanma	Egg	http://bulbapedia.bulbagarden.net/wiki/Yanma_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/9/97/193MS.png
194	Wooper	Egg	http://bulbapedia.bulbagarden.net/wiki/Wooper_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/0/0d/194MS.png
195	Quagsire	Wooper	http://bulbapedia.bulbagarden.net/wiki/Quagsire_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/8/8b/195MS.png
196	Espeon	Eevee	http://bulbapedia.bulbagarden.net/wiki/Espeon_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/a/a7/196MS.png
197	Umbreon	Eevee	http://bulbapedia.bulbagarden.net/wiki/Umbreon_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/7/76/197MS.png
198	Murkrow	Egg	http://bulbapedia.bulbagarden.net/wiki/Murkrow_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/7/71/198MS.png
199	Slowking	Slowpoke	http://bulbapedia.bulbagarden.net/wiki/Slowking_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/8/80/199MS.png
200	Misdreavus	Egg	http://bulbapedia.bulbagarden.net/wiki/Misdreavus_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/8/89/200MS.png
201	Unown		http://bulbapedia.bulbagarden.net/wiki/Unown_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/a/a4/201MS.png
202	Wobbuffet	Egg/Wynaut	http://bulbapedia.bulbagarden.net/wiki/Wobbuffet_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/f/fa/202MS.png
203	Girafarig	Egg	http://bulbapedia.bulbagarden.net/wiki/Girafarig_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/6/6a/203MS.png
204	Pineco	Egg	http://bulbapedia.bulbagarden.net/wiki/Pineco_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/5/52/204MS.png
205	Forretress	Pineco	http://bulbapedia.bulbagarden.net/wiki/Forretress_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/5/5f/205MS.png
206	Dunsparce	Egg	http://bulbapedia.bulbagarden.net/wiki/Dunsparce_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/b/b0/206MS.png
207	Gligar	Egg	http://bulbapedia.bulbagarden.net/wiki/Gligar_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/6/67/207MS.png
208	Steelix	Onix	http://bulbapedia.bulbagarden.net/wiki/Steelix_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/b/bf/208MS.png
209	Snubbull	Egg	http://bulbapedia.bulbagarden.net/wiki/Snubbull_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/6/6c/209MS.png
210	Granbull	Snubbull	http://bulbapedia.bulbagarden.net/wiki/Granbull_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/c/cd/210MS.png
211	Qwilfish	Egg	http://bulbapedia.bulbagarden.net/wiki/Qwilfish_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/9/93/211MS.png
212	Scizor	Scyther	http://bulbapedia.bulbagarden.net/wiki/Scizor_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/f/f2/212MS.png
213	Shuckle	Egg	http://bulbapedia.bulbagarden.net/wiki/Shuckle_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/0/0a/213MS.png
214	Heracross	Egg	http://bulbapedia.bulbagarden.net/wiki/Heracross_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/4/4c/214MS.png
215	Sneasel	Egg	http://bulbapedia.bulbagarden.net/wiki/Sneasel_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/6/67/215MS.png
216	Teddiursa	Egg	http://bulbapedia.bulbagarden.net/wiki/Teddiursa_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/5/5e/216MS.png
217	Ursaring	Teddiursa	http://bulbapedia.bulbagarden.net/wiki/Ursaring_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/5/50/217MS.png
218	Slugma	Egg	http://bulbapedia.bulbagarden.net/wiki/Slugma_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/d/dc/218MS.png
219	Magcargo	Slugma	http://bulbapedia.bulbagarden.net/wiki/Magcargo_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/6/6b/219MS.png
220	Swinub	Egg	http://bulbapedia.bulbagarden.net/wiki/Swinub_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/1/10/220MS.png
221	Piloswine	Swinub	http://bulbapedia.bulbagarden.net/wiki/Piloswine_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/6/6d/221MS.png
222	Corsola	Egg	http://bulbapedia.bulbagarden.net/wiki/Corsola_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/9/97/222MS.png
223	Remoraid	Egg	http://bulbapedia.bulbagarden.net/wiki/Remoraid_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/4/4f/223MS.png
224	Octillery	Remoraid	http://bulbapedia.bulbagarden.net/wiki/Octillery_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/b/b5/224MS.png
225	Delibird	Egg	http://bulbapedia.bulbagarden.net/wiki/Delibird_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/0/0b/225MS.png
226	Mantine	Egg/Mantyke	http://bulbapedia.bulbagarden.net/wiki/Mantine_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/1/11/226MS.png
227	Skarmory	Egg	http://bulbapedia.bulbagarden.net/wiki/Skarmory_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/c/c9/227MS.png
228	Houndour	Egg	http://bulbapedia.bulbagarden.net/wiki/Houndour_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/3/3b/228MS.png
229	Houndoom	Houndour	http://bulbapedia.bulbagarden.net/wiki/Houndoom_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/6/6b/229MS.png
230	Kingdra	Seadra	http://bulbapedia.bulbagarden.net/wiki/Kingdra_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/8/8e/230MS.png
231	Phanpy	Egg	http://bulbapedia.bulbagarden.net/wiki/Phanpy_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/9/90/231MS.png
232	Donphan	Phanpy	http://bulbapedia.bulbagarden.net/wiki/Donphan_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/2/2c/232MS.png
233	Porygon2	Porygon	http://bulbapedia.bulbagarden.net/wiki/Porygon2_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/7/78/233MS.png
234	Stantler	Egg	http://bulbapedia.bulbagarden.net/wiki/Stantler_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/4/40/234MS.png
235	Smeargle	Egg	http://bulbapedia.bulbagarden.net/wiki/Smeargle_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/7/7c/235MS.png
236	Tyrogue	Egg	http://bulbapedia.bulbagarden.net/wiki/Tyrogue_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/e/ed/236MS.png
237	Hitmontop	Tyrogue	http://bulbapedia.bulbagarden.net/wiki/Hitmontop_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/e/ed/237MS.png
238	Smoochum	Egg	http://bulbapedia.bulbagarden.net/wiki/Smoochum_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/0/00/238MS.png
239	Elekid	Egg	http://bulbapedia.bulbagarden.net/wiki/Elekid_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/b/b5/239MS.png
240	Magby	Egg	http://bulbapedia.bulbagarden.net/wiki/Magby_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/e/e4/240MS.png
241	Miltank	Egg	http://bulbapedia.bulbagarden.net/wiki/Miltank_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/c/ce/241MS.png
242	Blissey	Chansey	http://bulbapedia.bulbagarden.net/wiki/Blissey_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/f/f8/242MS.png
243	Raikou		http://bulbapedia.bulbagarden.net/wiki/Raikou_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/8/80/243MS.png
244	Entei		http://bulbapedia.bulbagarden.net/wiki/Entei_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/4/4e/244MS.png
245	Suicune		http://bulbapedia.bulbagarden.net/wiki/Suicune_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/e/ea/245MS.png
246	Larvitar	Egg	http://bulbapedia.bulbagarden.net/wiki/Larvitar_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/8/85/246MS.png
247	Pupitar	Larvitar	http://bulbapedia.bulbagarden.net/wiki/Pupitar_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/f/f9/247MS.png
248	Tyranitar	Pupitar	http://bulbapedia.bulbagarden.net/wiki/Tyranitar_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/0/0f/248MS.png
249	Lugia		http://bulbapedia.bulbagarden.net/wiki/Lugia_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/c/c8/249MS.png
250	Ho-Oh		http://bulbapedia.bulbagarden.net/wiki/Ho-Oh_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/e/ee/250MS.png
251	Celebi		http://bulbapedia.bulbagarden.net/wiki/Celebi_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/5/5a/251MS.png
252	Treecko	Egg	http://bulbapedia.bulbagarden.net/wiki/Treecko_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/c/cf/252MS.png
253	Grovyle	Treecko	http://bulbapedia.bulbagarden.net/wiki/Grovyle_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/a/a5/253MS.png
254	Sceptile	Grovyle	http://bulbapedia.bulbagarden.net/wiki/Sceptile_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/f/ff/254MS.png
255	Torchic	Egg	http://bulbapedia.bulbagarden.net/wiki/Torchic_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/d/d5/255MS.png
256	Combusken	Torchic	http://bulbapedia.bulbagarden.net/wiki/Combusken_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/4/4d/256MS.png
257	Blaziken	Combusken	http://bulbapedia.bulbagarden.net/wiki/Blaziken_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/3/3e/257MS.png
258	Mudkip	Egg	http://bulbapedia.bulbagarden.net/wiki/Mudkip_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/1/19/258MS.png
259	Marshtomp	Mudkip	http://bulbapedia.bulbagarden.net/wiki/Marshtomp_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/2/21/259MS.png
260	Swampert	Marshtomp	http://bulbapedia.bulbagarden.net/wiki/Swampert_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/a/a6/260MS.png
261	Poochyena	Egg	http://bulbapedia.bulbagarden.net/wiki/Poochyena_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/5/5c/261MS.png
262	Mightyena	Poochyena	http://bulbapedia.bulbagarden.net/wiki/Mightyena_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/4/4d/262MS.png
263	Zigzagoon	Egg	http://bulbapedia.bulbagarden.net/wiki/Zigzagoon_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/a/a5/263MS.png
264	Linoone	Zigzagoon	http://bulbapedia.bulbagarden.net/wiki/Linoone_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/7/71/264MS.png
265	Wurmple	Egg	http://bulbapedia.bulbagarden.net/wiki/Wurmple_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/7/78/265MS.png
266	Silcoon	Wurmple()	http://bulbapedia.bulbagarden.net/wiki/Silcoon_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/4/41/266MS.png
267	Beautifly	Silcoon	http://bulbapedia.bulbagarden.net/wiki/Beautifly_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/e/e9/267MS.png
268	Cascoon	Wurmple()	http://bulbapedia.bulbagarden.net/wiki/Cascoon_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/6/64/268MS.png
269	Dustox	Cascoon	http://bulbapedia.bulbagarden.net/wiki/Dustox_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/a/ad/269MS.png
270	Lotad	Egg	http://bulbapedia.bulbagarden.net/wiki/Lotad_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/1/12/270MS.png
271	Lombre	Lotad	http://bulbapedia.bulbagarden.net/wiki/Lombre_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/e/e1/271MS.png
272	Ludicolo	Lombre	http://bulbapedia.bulbagarden.net/wiki/Ludicolo_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/a/a0/272MS.png
273	Seedot	Egg	http://bulbapedia.bulbagarden.net/wiki/Seedot_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/c/cb/273MS.png
274	Nuzleaf	Seedot	http://bulbapedia.bulbagarden.net/wiki/Nuzleaf_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/c/c6/274MS.png
275	Shiftry	Nuzleaf	http://bulbapedia.bulbagarden.net/wiki/Shiftry_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/3/34/275MS.png
276	Taillow	Egg	http://bulbapedia.bulbagarden.net/wiki/Taillow_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/f/f3/276MS.png
277	Swellow	Taillow	http://bulbapedia.bulbagarden.net/wiki/Swellow_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/1/1a/277MS.png
278	Wingull	Egg	http://bulbapedia.bulbagarden.net/wiki/Wingull_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/b/b4/278MS.png
279	Pelipper	Wingull	http://bulbapedia.bulbagarden.net/wiki/Pelipper_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/9/96/279MS.png
280	Ralts	Egg	http://bulbapedia.bulbagarden.net/wiki/Ralts_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/3/32/280MS.png
281	Kirlia	Ralts	http://bulbapedia.bulbagarden.net/wiki/Kirlia_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/7/77/281MS.png
282	Gardevoir	Kirlia	http://bulbapedia.bulbagarden.net/wiki/Gardevoir_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/4/4a/282MS.png
283	Surskit	Egg	http://bulbapedia.bulbagarden.net/wiki/Surskit_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/1/1f/283MS.png
284	Masquerain	Surskit	http://bulbapedia.bulbagarden.net/wiki/Masquerain_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/a/af/284MS.png
285	Shroomish	Egg	http://bulbapedia.bulbagarden.net/wiki/Shroomish_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/8/8e/285MS.png
286	Breloom	Shroomish	http://bulbapedia.bulbagarden.net/wiki/Breloom_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/e/ed/286MS.png
287	Slakoth	Egg	http://bulbapedia.bulbagarden.net/wiki/Slakoth_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/6/62/287MS.png
288	Vigoroth	Slakoth	http://bulbapedia.bulbagarden.net/wiki/Vigoroth_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/3/38/288MS.png
289	Slaking	Vigoroth	http://bulbapedia.bulbagarden.net/wiki/Slaking_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/0/0d/289MS.png
290	Nincada	Egg	http://bulbapedia.bulbagarden.net/wiki/Nincada_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/9/9f/290MS.png
291	Ninjask	Nincada	http://bulbapedia.bulbagarden.net/wiki/Ninjask_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/5/54/291MS.png
292	Shedinja	Nincada	http://bulbapedia.bulbagarden.net/wiki/Shedinja_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/3/30/292MS.png
293	Whismur	Egg	http://bulbapedia.bulbagarden.net/wiki/Whismur_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/5/54/293MS.png
294	Loudred	Whismur	http://bulbapedia.bulbagarden.net/wiki/Loudred_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/7/73/294MS.png
295	Exploud	Loudred	http://bulbapedia.bulbagarden.net/wiki/Exploud_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/c/c2/295MS.png
296	Makuhita	Egg	http://bulbapedia.bulbagarden.net/wiki/Makuhita_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/7/7e/296MS.png
297	Hariyama	Makuhita	http://bulbapedia.bulbagarden.net/wiki/Hariyama_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/d/dd/297MS.png
298	Azurill	Egg	http://bulbapedia.bulbagarden.net/wiki/Azurill_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/5/52/298MS.png
299	Nosepass	Egg	http://bulbapedia.bulbagarden.net/wiki/Nosepass_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/a/a6/299MS.png
300	Skitty	Egg	http://bulbapedia.bulbagarden.net/wiki/Skitty_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/e/e4/300MS.png
301	Delcatty	Skitty	http://bulbapedia.bulbagarden.net/wiki/Delcatty_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/0/0a/301MS.png
302	Sableye	Egg	http://bulbapedia.bulbagarden.net/wiki/Sableye_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/6/60/302MS.png
303	Mawile	Egg	http://bulbapedia.bulbagarden.net/wiki/Mawile_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/5/53/303MS.png
304	Aron	Egg	http://bulbapedia.bulbagarden.net/wiki/Aron_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/c/c5/304MS.png
305	Lairon	Aron	http://bulbapedia.bulbagarden.net/wiki/Lairon_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/3/3e/305MS.png
306	Aggron	Lairon	http://bulbapedia.bulbagarden.net/wiki/Aggron_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/d/d5/306MS.png
307	Meditite	Egg	http://bulbapedia.bulbagarden.net/wiki/Meditite_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/6/67/307MS.png
308	Medicham	Meditite	http://bulbapedia.bulbagarden.net/wiki/Medicham_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/0/0b/308MS.png
309	Electrike	Egg	http://bulbapedia.bulbagarden.net/wiki/Electrike_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/6/62/309MS.png
310	Manectric	Electrike	http://bulbapedia.bulbagarden.net/wiki/Manectric_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/0/04/310MS.png
311	Plusle	Egg	http://bulbapedia.bulbagarden.net/wiki/Plusle_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/e/e7/311MS.png
312	Minun	Egg	http://bulbapedia.bulbagarden.net/wiki/Minun_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/9/94/312MS.png
313	Volbeat	Egg	http://bulbapedia.bulbagarden.net/wiki/Volbeat_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/b/bd/313MS.png
314	Illumise	Egg	http://bulbapedia.bulbagarden.net/wiki/Illumise_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/4/41/314MS.png
315	Roselia	Egg/Budew	http://bulbapedia.bulbagarden.net/wiki/Roselia_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/b/bf/315MS.png
316	Gulpin	Egg	http://bulbapedia.bulbagarden.net/wiki/Gulpin_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/0/03/316MS.png
317	Swalot	Gulpin	http://bulbapedia.bulbagarden.net/wiki/Swalot_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/a/a3/317MS.png
318	Carvanha	Egg	http://bulbapedia.bulbagarden.net/wiki/Carvanha_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/c/ca/318MS.png
319	Sharpedo	Carvanha	http://bulbapedia.bulbagarden.net/wiki/Sharpedo_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/e/e2/319MS.png
320	Wailmer	Egg	http://bulbapedia.bulbagarden.net/wiki/Wailmer_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/5/55/320MS.png
321	Wailord	Wailmer	http://bulbapedia.bulbagarden.net/wiki/Wailord_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/e/ec/321MS.png
322	Numel	Egg	http://bulbapedia.bulbagarden.net/wiki/Numel_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/5/5c/322MS.png
323	Camerupt	Numel	http://bulbapedia.bulbagarden.net/wiki/Camerupt_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/6/6f/323MS.png
324	Torkoal	Egg	http://bulbapedia.bulbagarden.net/wiki/Torkoal_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/3/39/324MS.png
325	Spoink	Egg	http://bulbapedia.bulbagarden.net/wiki/Spoink_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/a/a7/325MS.png
326	Grumpig	Spoink	http://bulbapedia.bulbagarden.net/wiki/Grumpig_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/b/b8/326MS.png
327	Spinda	Egg	http://bulbapedia.bulbagarden.net/wiki/Spinda_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/c/c2/327MS.png
328	Trapinch	Egg	http://bulbapedia.bulbagarden.net/wiki/Trapinch_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/f/f8/328MS.png
329	Vibrava	Trapinch	http://bulbapedia.bulbagarden.net/wiki/Vibrava_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/6/6c/329MS.png
330	Flygon	Vibrava	http://bulbapedia.bulbagarden.net/wiki/Flygon_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/e/eb/330MS.png
331	Cacnea	Egg	http://bulbapedia.bulbagarden.net/wiki/Cacnea_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/3/3a/331MS.png
332	Cacturne	Cacnea	http://bulbapedia.bulbagarden.net/wiki/Cacturne_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/9/95/332MS.png
333	Swablu	Egg	http://bulbapedia.bulbagarden.net/wiki/Swablu_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/6/61/333MS.png
334	Altaria	Swablu	http://bulbapedia.bulbagarden.net/wiki/Altaria_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/a/a2/334MS.png
335	Zangoose	Egg	http://bulbapedia.bulbagarden.net/wiki/Zangoose_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/2/2c/335MS.png
336	Seviper	Egg	http://bulbapedia.bulbagarden.net/wiki/Seviper_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/b/b4/336MS.png
337	Lunatone	Egg	http://bulbapedia.bulbagarden.net/wiki/Lunatone_(Pok%C3%A9mon)	http://cdn.bulbagarden.net/upload/d/d5/337MS.png
